video_id,frame_key,eye_side,eye_visibility,path_to_dataset,eye_bbox_face,frame_index,eye_side_norm,eye_order
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_112_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_112_face00.jpg,"215,132,319,201",112,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_113_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_113_face00.jpg,"72,128,185,200",113,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_113_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_113_face00.jpg,"218,137,323,206",113,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_114_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_114_face00.jpg,"71,128,184,200",114,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_114_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_114_face00.jpg,"218,135,323,204",114,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_115_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_115_face00.jpg,"72,131,185,203",115,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_115_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_115_face00.jpg,"219,136,323,205",115,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_116_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_116_face00.jpg,"74,128,187,200",116,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_116_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_116_face00.jpg,"221,136,325,205",116,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_117_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_117_face00.jpg,"80,125,194,197",117,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_117_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_117_face00.jpg,"227,138,328,206",117,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_118_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_118_face00.jpg,"80,130,194,202",118,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_118_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_118_face00.jpg,"228,142,329,210",118,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_119_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_119_face00.jpg,"79,135,192,207",119,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_119_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_119_face00.jpg,"226,145,327,212",119,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_120_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_120_face00.jpg,"76,134,189,206",120,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_120_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_120_face00.jpg,"223,142,325,209",120,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_121_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_121_face00.jpg,"72,132,186,204",121,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_121_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_121_face00.jpg,"220,136,324,205",121,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_122_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_122_face00.jpg,"79,130,193,202",122,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_122_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_122_face00.jpg,"227,140,328,207",122,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_123_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_123_face00.jpg,"83,129,196,201",123,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_123_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_123_face00.jpg,"229,146,329,214",123,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_124_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_124_face00.jpg,"80,126,194,199",124,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_124_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_124_face00.jpg,"227,142,328,209",124,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_125_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_125_face00.jpg,"76,129,189,201",125,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_125_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_125_face00.jpg,"223,139,325,206",125,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_126_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_126_face00.jpg,"75,130,188,202",126,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_126_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_126_face00.jpg,"222,136,326,205",126,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_127_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_127_face00.jpg,"76,131,189,203",127,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_127_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_127_face00.jpg,"223,139,327,208",127,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_128_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_128_face00.jpg,"81,127,195,199",128,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_128_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_128_face00.jpg,"228,140,329,208",128,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_129_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_129_face00.jpg,"82,124,195,196",129,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_129_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_129_face00.jpg,"227,141,327,209",129,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_130_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_130_face00.jpg,"81,124,194,196",130,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_130_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_130_face00.jpg,"227,140,328,208",130,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_131_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_131_face00.jpg,"82,123,196,195",131,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_131_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_131_face00.jpg,"228,140,329,208",131,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_132_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_132_face00.jpg,"74,124,187,196",132,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_132_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_132_face00.jpg,"221,137,326,207",132,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_133_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_133_face00.jpg,"65,127,178,199",133,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_133_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_133_face00.jpg,"213,132,318,201",133,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_134_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_134_face00.jpg,"66,126,179,198",134,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_134_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_134_face00.jpg,"213,134,318,203",134,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_135_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_135_face00.jpg,"66,126,178,198",135,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_135_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_135_face00.jpg,"212,134,317,203",135,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_136_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_136_face00.jpg,"63,127,176,199",136,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_136_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_136_face00.jpg,"210,134,315,203",136,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_137_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_137_face00.jpg,"68,127,181,199",137,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_137_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_137_face00.jpg,"214,136,319,205",137,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_138_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_138_face00.jpg,"72,126,185,199",138,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_138_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_138_face00.jpg,"219,135,323,204",138,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_139_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_139_face00.jpg,"75,130,189,203",139,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_139_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_139_face00.jpg,"222,136,326,205",139,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_140_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_140_face00.jpg,"77,132,190,204",140,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_140_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_140_face00.jpg,"224,141,326,209",140,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_141_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_141_face00.jpg,"76,133,190,205",141,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_141_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_141_face00.jpg,"223,142,325,209",141,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_142_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_142_face00.jpg,"76,133,190,205",142,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_142_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_142_face00.jpg,"223,142,325,209",142,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_143_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_143_face00.jpg,"80,129,193,202",143,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_143_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_143_face00.jpg,"226,140,327,207",143,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_144_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_144_face00.jpg,"75,127,188,199",144,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_144_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_144_face00.jpg,"221,136,325,206",144,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_145_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_145_face00.jpg,"67,127,181,199",145,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_145_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_145_face00.jpg,"214,131,319,200",145,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_146_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_146_face00.jpg,"63,130,176,203",146,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_146_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_146_face00.jpg,"210,131,316,199",146,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_147_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_147_face00.jpg,"62,130,175,203",147,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_147_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_147_face00.jpg,"209,130,314,198",147,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_148_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_148_face00.jpg,"67,126,180,198",148,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_148_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_148_face00.jpg,"214,132,319,201",148,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_149_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_149_face00.jpg,"74,124,188,196",149,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_149_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_149_face00.jpg,"221,135,325,205",149,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_150_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_150_face00.jpg,"73,131,186,203",150,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_150_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_150_face00.jpg,"220,140,322,208",150,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_151_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_151_face00.jpg,"72,129,186,202",151,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_151_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_151_face00.jpg,"219,136,323,204",151,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_152_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_152_face00.jpg,"75,127,188,199",152,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_152_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_152_face00.jpg,"221,137,323,204",152,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_153_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_153_face00.jpg,"76,127,189,199",153,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_153_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_153_face00.jpg,"222,136,324,203",153,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_154_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_154_face00.jpg,"78,129,191,202",154,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_154_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_154_face00.jpg,"225,139,326,207",154,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_155_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_155_face00.jpg,"78,133,191,205",155,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_155_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_155_face00.jpg,"225,142,327,209",155,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_156_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_156_face00.jpg,"76,131,189,204",156,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_156_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_156_face00.jpg,"222,140,324,207",156,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_157_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_157_face00.jpg,"83,123,195,196",157,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_157_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_157_face00.jpg,"228,139,326,204",157,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_158_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_158_face00.jpg,"91,127,204,199",158,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_158_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_158_face00.jpg,"234,145,327,210",158,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_159_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_159_face00.jpg,"106,132,215,203",159,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_159_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_159_face00.jpg,"245,154,326,213",159,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_160_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_160_face00.jpg,"112,135,220,206",160,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_160_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_160_face00.jpg,"248,155,326,211",160,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_161_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_161_face00.jpg,"113,137,219,205",161,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_161_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_161_face00.jpg,"247,153,323,209",161,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_162_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_162_face00.jpg,"113,135,221,206",162,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_162_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_162_face00.jpg,"248,153,325,209",162,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_163_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_163_face00.jpg,"110,137,219,208",163,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_163_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_163_face00.jpg,"248,156,329,214",163,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_164_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_164_face00.jpg,"103,132,212,203",164,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_164_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_164_face00.jpg,"242,149,327,209",164,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_165_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_165_face00.jpg,"93,130,207,202",165,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_165_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_165_face00.jpg,"239,146,333,210",165,right,1
