video_id,frame_key,eye_side,eye_visibility,path_to_dataset,eye_bbox_face
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_547_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_547_face00.jpg,"81,126,195,198"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_547_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_547_face00.jpg,"228,138,333,208"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_464_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_464_face00.jpg,"75,128,192,203"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_464_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_464_face00.jpg,"227,142,332,213"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_411_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_411_face00.jpg,"76,132,192,207"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_411_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_411_face00.jpg,"227,142,332,212"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_488_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_488_face00.jpg,"63,136,179,213"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_488_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_488_face00.jpg,"213,126,323,197"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_157_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_157_face00.jpg,"83,123,195,196"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_157_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_157_face00.jpg,"228,139,326,204"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_258_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_258_face00.jpg,"73,134,189,210"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_258_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_258_face00.jpg,"223,134,329,203"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_376_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_376_face00.jpg,"74,135,190,210"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_376_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_376_face00.jpg,"224,137,330,206"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_544_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_544_face00.jpg,"76,119,192,193"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_544_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_544_face00.jpg,"225,132,329,202"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_549_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_549_face00.jpg,"80,122,196,196"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_549_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_549_face00.jpg,"228,137,332,207"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_55_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_55_face00.jpg,"77,116,191,188"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_55_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_55_face00.jpg,"223,131,327,201"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_207_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_207_face00.jpg,"117,138,226,209"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_207_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_207_face00.jpg,"256,162,337,222"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_90_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_90_face00.jpg,"77,124,190,197"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_90_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_90_face00.jpg,"224,129,326,195"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_435_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_435_face00.jpg,"68,127,184,202"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_435_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_435_face00.jpg,"218,132,327,202"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_172_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_172_face00.jpg,"84,127,197,199"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_172_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_172_face00.jpg,"230,141,328,207"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_320_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_320_face00.jpg,"81,126,198,200"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_320_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_320_face00.jpg,"231,145,336,215"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_190_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_190_face00.jpg,"75,133,189,205"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_190_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_190_face00.jpg,"222,139,327,208"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_487_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_487_face00.jpg,"71,132,187,207"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_487_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_487_face00.jpg,"221,134,330,205"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_165_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_165_face00.jpg,"93,130,207,202"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_165_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_165_face00.jpg,"239,146,333,210"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_11_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_11_face00.jpg,"71,125,187,199"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_11_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_11_face00.jpg,"221,135,326,205"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_325_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_325_face00.jpg,"76,131,192,205"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_325_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_325_face00.jpg,"226,148,331,219"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_205_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_205_face00.jpg,"156,153,225,206"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_205_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_205_face00.jpg,"235,189,273,228"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_573_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_573_face00.jpg,"88,118,205,193"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_573_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_573_face00.jpg,"237,142,334,212"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_7_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_7_face00.jpg,"71,125,184,197"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_7_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_7_face00.jpg,"219,135,324,205"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_48_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_48_face00.jpg,"73,119,190,193"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_48_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_48_face00.jpg,"224,133,329,203"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_91_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_91_face00.jpg,"77,125,191,197"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_91_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_91_face00.jpg,"224,131,326,197"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_252_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_252_face00.jpg,"71,126,187,201"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_252_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_252_face00.jpg,"221,128,329,198"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_119_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_119_face00.jpg,"79,135,192,207"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_119_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_119_face00.jpg,"226,145,327,212"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_46_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_46_face00.jpg,"77,117,194,191"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_46_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_46_face00.jpg,"227,132,332,202"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_8_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_8_face00.jpg,"73,125,186,197"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_8_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_8_face00.jpg,"221,137,325,207"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_202_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_202_face00.jpg,"147,144,228,204"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_202_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_202_face00.jpg,"244,186,293,234"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_15_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_15_face00.jpg,"75,127,191,201"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_15_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_15_face00.jpg,"225,137,329,207"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_381_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_381_face00.jpg,"78,130,195,204"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_381_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_381_face00.jpg,"230,142,335,212"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_424_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_424_face00.jpg,"72,130,189,205"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_424_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_424_face00.jpg,"223,138,331,209"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_516_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_516_face00.jpg,"61,155,182,234"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_516_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_516_face00.jpg,"220,145,340,222"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_412_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_412_face00.jpg,"73,127,189,202"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_412_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_412_face00.jpg,"223,139,329,209"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_102_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_102_face00.jpg,"86,127,199,200"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_102_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_102_face00.jpg,"232,141,329,207"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_114_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_114_face00.jpg,"71,128,184,200"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_114_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_114_face00.jpg,"218,135,323,204"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_542_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_542_face00.jpg,"80,123,196,197"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_542_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_542_face00.jpg,"229,137,333,207"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_27_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_27_face00.jpg,"71,120,185,193"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_27_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_27_face00.jpg,"218,129,323,198"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_532_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_532_face00.jpg,"80,122,197,197"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_532_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_532_face00.jpg,"230,135,335,205"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_302_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_302_face00.jpg,"73,131,190,205"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_302_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_302_face00.jpg,"224,140,330,209"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_405_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_405_face00.jpg,"74,131,191,206"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_405_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_405_face00.jpg,"225,134,333,205"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_158_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_158_face00.jpg,"91,127,204,199"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_158_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_158_face00.jpg,"234,145,327,210"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_116_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_116_face00.jpg,"74,128,187,200"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_116_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_116_face00.jpg,"221,136,325,205"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_122_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_122_face00.jpg,"79,130,193,202"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_122_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_122_face00.jpg,"227,140,328,207"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_288_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_288_face00.jpg,"72,131,188,205"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_288_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_288_face00.jpg,"222,137,327,206"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_284_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_284_face00.jpg,"68,131,181,204"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_284_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_284_face00.jpg,"215,132,321,201"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_359_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_359_face00.jpg,"78,130,194,205"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_359_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_359_face00.jpg,"228,146,333,217"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_541_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_541_face00.jpg,"80,123,196,197"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_541_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_541_face00.jpg,"230,138,332,206"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_219_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_219_face00.jpg,"138,137,230,200"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_219_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_219_face00.jpg,"251,170,309,219"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_461_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_461_face00.jpg,"76,134,193,208"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_461_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_461_face00.jpg,"227,144,333,214"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_26_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_26_face00.jpg,"72,120,186,192"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_26_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_26_face00.jpg,"219,130,324,200"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_417_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_417_face00.jpg,"75,129,189,202"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_417_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_417_face00.jpg,"223,141,328,211"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_586_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_586_face00.jpg,"85,121,201,195"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_586_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_586_face00.jpg,"234,143,335,212"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_466_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_466_face00.jpg,"78,148,192,221"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_466_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_466_face00.jpg,"226,154,335,225"
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_37_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_37_face00.jpg,"80,126,197,200"
